txnId,orderCreateTime,upc,productDescription,productLink,qty,price,deliveryType,osVersion,deviceType,appType,orderDispatchTime,picker,pickCompleteTime,lineCompleteStatus,orderCompleteStatus,pickUpRequestTime,orderDeliveryTime,customerPickUpStatus
1.00E+12,10/1/18 18:05,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,1,12.99,driveUpDelivery,Android-8.1,Mobile,browser,10/1/18 18:17,pk236,10/1/18 18:36,TRUE,cancelled,---,---,--
1.00E+12,10/1/18 18:19,8.90E+11,Teak wood patio dining set,https://www.target.com/p/marina-11pc-teak-patio-dining-set-white-modway/-/A-77605946,3,3999.99,driveUpDelivery,Android-7.0,Desktop,browser,10/1/18 18:30,pk228,10/1/18 18:47,TRUE,complete,10/1/18 19:54,10/1/18 19:59,declined
1.00E+12,10/1/18 18:19,72785137349,Citrus Grove Liquid Hand Soap,https://www.target.com/p/citrus-grove-liquid-hand-soap-10-fl-oz-smartly-8482/-/A-77592715,1,0.99,driveUpDelivery,Android-7.0,Desktop,browser,10/1/18 18:30,pk228,10/1/18 18:47,TRUE,complete,10/1/18 19:54,10/1/18 19:59,pickUpCompleted
1.00E+12,10/1/18 18:28,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,ios-10.3.3,Mobile,browser,10/1/18 18:39,pk238,10/1/18 19:03,TRUE,cancelled,---,---,--
1.00E+12,10/1/18 18:28,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/1/18 18:39,pk238,10/1/18 19:03,FALSE,cancelled,---,---,--
1.00E+12,10/1/18 18:28,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/1/18 18:39,pk238,10/1/18 19:03,TRUE,cancelled,---,---,--
1.00E+12,10/1/18 18:28,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,1,499.99,driveUpDelivery,ios-10.3.3,Mobile,browser,10/1/18 18:39,pk238,10/1/18 19:03,FALSE,cancelled,---,---,--
1.00E+12,10/1/18 18:53,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,1,3.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/1/18 19:04,pk234,10/1/18 19:27,TRUE,complete,10/1/18 20:43,10/1/18 20:49,pickUpCompleted
1.00E+12,10/1/18 18:53,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-9.3.6,Tablet,browser,10/1/18 19:04,pk234,10/1/18 19:27,TRUE,complete,10/1/18 20:43,10/1/18 20:49,pickUpCompleted
1.00E+12,10/1/18 19:16,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,ios-10.3.4,Mobile,browser,10/1/18 19:26,pk232,10/1/18 19:50,TRUE,cancelled,---,---,--
1.00E+12,10/1/18 19:16,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,2,749.99,driveUpDelivery,ios-10.3.4,Mobile,browser,10/1/18 19:26,pk232,10/1/18 19:50,FALSE,cancelled,---,---,--
1.00E+12,10/1/18 19:16,8.30E+11,Lavender & Bergamot Liquid Hand Soap,https://www.target.com/p/lavender-38-bergamot-liquid-hand-soap-12-fl-oz-everspring-8482/-/A-75663199,1,2.79,driveUpDelivery,ios-10.3.4,Mobile,browser,10/1/18 19:26,pk232,10/1/18 19:50,TRUE,cancelled,---,---,--
1.00E+12,10/1/18 19:33,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/1/18 19:42,pk238,10/1/18 20:01,TRUE,complete,10/1/18 21:02,10/1/18 21:06,pickUpCompleted
1.00E+12,10/1/18 19:33,85239021873,Archer Farms Monster Trail Mix,https://www.target.com/p/monster-trail-mix-36oz-archer-farms-153/-/A-53169296,1,7.99,driveUpDelivery,ios-10.3.3,Tablet,app,10/1/18 19:42,pk238,10/1/18 20:01,TRUE,complete,10/1/18 21:02,10/1/18 21:06,pickUpCompleted
1.00E+12,10/1/18 19:59,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,2,3.09,driveUpDelivery,Android-7.0,Mobile,browser,10/1/18 20:05,pk228,10/1/18 20:23,TRUE,complete,10/1/18 21:06,10/1/18 21:11,pickUpCompleted
1.00E+12,10/1/18 19:59,7.42E+11,7.5ft christmas tree 28 lbs,https://www.target.com/p/7-5ft-pre-lit-artificial-christmas-tree-full-virginia-pine-clear-lights-wondershop-8482/-/A-52331490,3,129.99,driveUpDelivery,Android-7.0,Mobile,browser,10/1/18 20:05,pk228,10/1/18 20:23,TRUE,complete,10/1/18 21:06,10/1/18 21:11,declined
1.00E+12,10/2/18 8:23,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,1,209.99,driveUpDelivery,ios-9.3.5,Mobile,app,10/2/18 8:34,pk233,10/2/18 8:59,TRUE,complete,10/2/18 9:53,10/2/18 9:58,declined
1.00E+12,10/2/18 8:23,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,2,8.99,driveUpDelivery,ios-9.3.5,Mobile,app,10/2/18 8:34,pk233,10/2/18 8:59,TRUE,complete,10/2/18 9:53,10/2/18 9:58,pickUpCompleted
1.00E+12,10/2/18 8:23,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,2,419.99,driveUpDelivery,ios-9.3.5,Mobile,app,10/2/18 8:34,pk233,10/2/18 8:59,TRUE,complete,10/2/18 9:53,10/2/18 9:58,pickUpCompleted
1.00E+12,10/2/18 8:41,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/2/18 8:56,pk222,10/2/18 9:16,TRUE,complete,10/2/18 9:42,10/2/18 9:46,pickUpCompleted
1.00E+12,10/2/18 8:41,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,ios-10.3.3,Desktop,browser,10/2/18 8:56,pk222,10/2/18 9:16,TRUE,complete,10/2/18 9:42,10/2/18 9:46,pickUpCompleted
1.00E+12,10/2/18 8:41,8.96E+11,Raw Sugar Simply Hand Wash Sensitive Skin,https://www.target.com/p/raw-sugar-simply-hand-wash-sensitive-skin-green-tea-cucumber-aloe-16-9-fl-oz/-/A-52735228,1,4.99,driveUpDelivery,ios-10.3.3,Desktop,browser,10/2/18 8:56,pk222,10/2/18 9:16,TRUE,complete,10/2/18 9:42,10/2/18 9:46,pickUpCompleted
1.00E+12,10/2/18 9:00,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,ios-10.3.3,Mobile,app,10/2/18 9:12,pk224,10/2/18 9:27,TRUE,complete,10/2/18 10:06,10/2/18 10:11,pickUpCompleted
1.00E+12,10/2/18 9:00,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,2,4.49,driveUpDelivery,ios-10.3.3,Mobile,app,10/2/18 9:12,pk224,10/2/18 9:27,TRUE,complete,10/2/18 10:06,10/2/18 10:11,pickUpCompleted
1.00E+12,10/2/18 9:00,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,ios-10.3.3,Mobile,app,10/2/18 9:12,pk224,10/2/18 9:27,TRUE,complete,10/2/18 10:06,10/2/18 10:11,pickUpCompleted
1.00E+12,10/2/18 9:23,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 9:23,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,1,11.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:23,68274735295,Bottled water 28-pack,https://www.target.com/p/nestle-pure-life-purified-water-28pk-0-5-l-bottles/-/A-50251590,2,3.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:23,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,1,8.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:23,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:23,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,2,4.49,driveUpDelivery,Android-7.1.2,Desktop,browser,10/2/18 9:36,pk227,10/2/18 9:57,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,16000123151,GM Honey Nut Cheerios Cereal 19 oz,https://www.target.com/p/cheerios-honey-nut-breakfast-cereal-19-5oz-general-mills/-/A-14765766,2,3.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,2,8.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,1,9.49,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,1,4.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,8.45E+11," Visio E-Series 70"" 4K SmarTV",https://www.target.com/p/vizio-e-series-70-class-69-5-diag-4k-hdr-smart-tv-black-e70-f3/-/A-53347121,2,749.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,1,3.49,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,70230171276,Plastic Jug Cat Litter,https://www.target.com/p/purina-tidy-cats-clumping-lightweight-4-in-1-strength-plastic-jug-cat-litter-8-5lbs/-/A-50382489,2,12.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:37,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,1,8.99,driveUpDelivery,Android-8.1,Desktop,browser,10/2/18 9:46,pk225,10/2/18 10:07,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 9:54,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,Android-8.1,Mobile,browser,10/2/18 10:07,pk240,10/2/18 10:24,TRUE,complete,10/2/18 11:22,10/2/18 11:28,pickUpCompleted
1.00E+12,10/2/18 9:54,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,Android-8.1,Mobile,browser,10/2/18 10:07,pk240,10/2/18 10:24,TRUE,complete,10/2/18 11:22,10/2/18 11:28,pickUpCompleted
1.00E+12,10/2/18 9:54,8.30E+11,Lemon Scent Dishwasher Tablets Smartly,https://www.target.com/p/lemon-scent-dishwasher-packs-32ct-smartly-8482/-/A-75666570,1,4.49,driveUpDelivery,Android-8.1,Mobile,browser,10/2/18 10:07,pk240,10/2/18 10:24,TRUE,complete,10/2/18 11:22,10/2/18 11:28,pickUpCompleted
1.00E+12,10/2/18 9:54,8.49E+11,Acacia 7 pc wicker patio dining set,https://www.target.com/p/lincoln-7pc-acacia-wood-wicker-patio-dining-set-dark-brown-christopher-knight-home/-/A-76471152,1,899.99,driveUpDelivery,Android-8.1,Mobile,browser,10/2/18 10:07,pk240,10/2/18 10:24,TRUE,complete,10/2/18 11:22,10/2/18 11:28,declined
1.00E+12,10/2/18 9:54,36000485981,Cottonelle ultra toilet paper,https://www.target.com/p/cottonelle-ultra-comfort-care-toilet-paper---24-mega-rolls/-/A-75665836,1,21.99,driveUpDelivery,Android-8.1,Mobile,browser,10/2/18 10:07,pk240,10/2/18 10:24,TRUE,complete,10/2/18 11:22,10/2/18 11:28,pickUpCompleted
1.00E+12,10/2/18 10:15,5.01E+12,Rimmel Long lasting lipstick,https://www.target.com/p/rimmel-lasting-finish-lipstick-264-coffee-shimmer---0-14floz/-/A-52533864,1,4.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/2/18 10:28,pk227,10/2/18 10:50,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 10:15,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,1,49.99,driveUpDelivery,ios-10.3.3,Desktop,app,10/2/18 10:28,pk227,10/2/18 10:50,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 10:15,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,2,13,driveUpDelivery,ios-10.3.3,Desktop,app,10/2/18 10:28,pk227,10/2/18 10:50,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 10:28,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,2,2887.99,driveUpDelivery,ios-9.3.5,Desktop,app,10/2/18 10:38,pk221,10/2/18 11:03,TRUE,complete,10/2/18 11:54,10/2/18 12:00,declined
1.00E+12,10/2/18 10:28,8.58E+11,Instant Pot Duo 6 quart programmable pressure cooker,https://www.target.com/p/instant-pot-duo-nova-6-quart-7-in-1-one-touch-multi-use-programmable-pressure-cooker-with-new-easy-seal-lid---8211--latest-model/-/A-54643166,2,69.95,driveUpDelivery,ios-9.3.5,Desktop,app,10/2/18 10:38,pk221,10/2/18 11:03,TRUE,complete,10/2/18 11:54,10/2/18 12:00,pickUpCompleted
1.00E+12,10/2/18 10:56,72785137349,Citrus Grove Liquid Hand Soap,https://www.target.com/p/citrus-grove-liquid-hand-soap-10-fl-oz-smartly-8482/-/A-77592715,1,0.99,driveUpDelivery,Android-7.0,Mobile,browser,10/2/18 11:04,pk238,10/2/18 11:27,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 10:56,80242074,Capel Vanida Hand Knotted Area Rug,https://www.target.com/p/capel-vanida-hand-knotted-area-rug/-/A-80242070,1,2887.99,driveUpDelivery,Android-7.0,Mobile,browser,10/2/18 11:04,pk238,10/2/18 11:27,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 10:56,37000874744,Downy Liquid Detergent,https://www.target.com/p/tide-plus-a-touch-of-downy-april-fresh-high-efficiency-liquid-laundry-detergent---138-fl-oz/-/A-15071687,1,17.99,driveUpDelivery,Android-7.0,Mobile,browser,10/2/18 11:04,pk238,10/2/18 11:27,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 11:22,75720005055,2.5Ga water jug,https://www.target.com/p/poland-spring-brand-100-natural-spring-water-2-5-gal-jug/-/A-14756374,1,3.09,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,1,339.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,2,349.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,8.30E+11,Lavender & Bergamot Liquid Hand Soap,https://www.target.com/p/lavender-38-bergamot-liquid-hand-soap-12-fl-oz-everspring-8482/-/A-75663199,1,2.79,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,4.91E+11,Set of 3 Non-Stick Cookie Sheets Made By Design,https://www.target.com/p/set-of-3-non-stick-cookie-sheets-carbon-steel-made-by-design-8482/-/A-53118936,1,13,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,7.62E+11,Starbucks medium roast coffee,https://www.target.com/p/starbucks-pike-place-roast-medium-roast-ground-coffee-12oz/-/A-12954151,2,8.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,2,11.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:22,8.13E+11,Jbuds Air true wireless earbuds,https://www.target.com/p/jbuds-air-true-wireless-signature-earbuds-black/-/A-54283695,1,49.99,driveUpDelivery,ios-9.3.5,Desktop,browser,10/2/18 11:42,pk223,10/2/18 12:01,TRUE,complete,10/2/18 12:45,10/2/18 12:50,pickUpCompleted
1.00E+12,10/2/18 11:45,41333048642,Duracell AA batteries,https://www.target.com/p/duracell-copper-top-aa-batteries-10ct/-/A-14044612,2,9.49,driveUpDelivery,ios-10.3.3,Tablet,browser,10/2/18 11:56,pk223,10/2/18 12:17,TRUE,complete,10/2/18 12:54,10/2/18 13:01,pickUpCompleted
1.00E+12,10/2/18 11:45,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,2,419.99,driveUpDelivery,ios-10.3.3,Tablet,browser,10/2/18 11:56,pk223,10/2/18 12:17,TRUE,complete,10/2/18 12:54,10/2/18 13:01,pickUpCompleted
1.00E+12,10/2/18 12:07,8.50E+11,Best Ride on Cars 12V BMW X5,https://www.target.com/p/best-ride-on-cars-12v-bmw-x5-powered-ride-on-white/-/A-80014941,3,499.99,driveUpDelivery,ios-9.3.6,Mobile,app,10/2/18 12:18,pk226,10/2/18 12:35,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 12:07,6.48E+11,7oz Opalhouse Glass Jar Candle Sweet Almond Blossom,https://www.target.com/p/7oz-glass-jar-candle-sweet-almond-blossom---floral-collection---opalhouse--8482-/-/A-54012199,1,10.99,driveUpDelivery,ios-9.3.6,Mobile,app,10/2/18 12:18,pk226,10/2/18 12:35,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 12:07,11217994716,Double Zipper snack bags,https://www.target.com/p/double-zipper-snack-size-bags-150ct-up-up-8482/-/A-16360916,1,3.49,driveUpDelivery,ios-9.3.6,Mobile,app,10/2/18 12:18,pk226,10/2/18 12:35,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 12:07,1.92E+11,heydayª Wired Earbuds - Dusty Coral,https://www.target.com/p/heyday-8482-wired-earbuds-dusty-coral/-/A-79899095,2,8.99,driveUpDelivery,ios-9.3.6,Mobile,app,10/2/18 12:18,pk226,10/2/18 12:35,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 12:26,79105116626,pet food 30 lbs,https://www.target.com/p/nutro-wholesome-essentials-adult-chicken-rice-dry-dog-food/-/A-53090016,1,54.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/2/18 12:40,pk239,10/2/18 13:04,FALSE,cancelled,---,---,--
1.00E+12,10/2/18 12:26,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/2/18 12:40,pk239,10/2/18 13:04,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 12:26,1.93E+11,2 Drawer Night Stand,https://www.target.com/p/pine-wood-night-stand-with-2-drawers-gold-benzara/-/A-54626340,1,339.99,driveUpDelivery,ios-9.3.6,Desktop,app,10/2/18 12:40,pk239,10/2/18 13:04,TRUE,cancelled,---,---,--
1.00E+12,10/2/18 12:45,7.52E+11,PowerXL Vortex Air Fryer,https://www.target.com/p/as-seen-on-tv-powerxl-vortex-air-fryer--3qt---black/-/A-76544201,1,99.99,driveUpDelivery,ios-10.3.4,Desktop,browser,10/2/18 12:56,pk235,10/2/18 13:18,TRUE,complete,10/2/18 14:30,10/2/18 14:35,pickUpCompleted
1.00E+12,10/2/18 13:02,8.88E+11,Electric Scooter Folding,https://www.target.com/p/hover-1-journey-electric-folding-scooter---white/-/A-78595840,1,349.99,driveUpDelivery,Android-7.1.0,Mobile,app,10/2/18 13:12,pk237,10/2/18 13:32,TRUE,complete,10/2/18 14:25,10/2/18 14:28,pickUpCompleted
1.00E+12,10/2/18 13:24,5.00E+12,Dual action tinted moisturiser,https://www.target.com/p/no7-dual-action-tinted-moisturiser-spf-15-medium-1-6oz/-/A-14496960,2,11.99,driveUpDelivery,ios-10.3.3,Mobile,app,10/2/18 13:34,pk222,10/2/18 13:53,TRUE,complete,10/2/18 14:57,10/2/18 15:03,pickUpCompleted
1.00E+12,10/2/18 13:39,8.49E+11," 10"" Gel Foam Mattress",https://www.target.com/p/california-king-comfort-collection-gel-10--34--memory-foam-mattress---lucid/-/A-54670876,1,419.99,driveUpDelivery,ios-10.3.4,Desktop,browser,10/2/18 13:52,pk223,10/2/18 14:10,TRUE,complete,10/2/18 15:45,10/2/18 15:49,pickUpCompleted
1.00E+12,10/2/18 14:02,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,2,8.99,driveUpDelivery,Android-7.0,Desktop,browser,10/2/18 14:11,pk221,10/2/18 14:33,TRUE,complete,10/2/18 15:49,10/2/18 15:52,pickUpCompleted
1.00E+12,10/2/18 14:15,38675340169," Schwinn Ranger bike 24""",https://www.target.com/p/schwinn-ranger-24-34-kids-39-mountain-bike-purple/-/A-52765014,1,209.99,driveUpDelivery,ios-10.3.4,Mobile,browser,10/2/18 14:30,pk230,10/2/18 14:49,TRUE,complete,10/2/18 15:38,10/2/18 15:44,pickUpCompleted
1.00E+12,10/2/18 14:38,73257014427,Tall FlexGuard Kitchen Trash Bags 13 Gallon,https://www.target.com/p/flexguard-tall-kitchen-drawstring-trash-bags-unscented-13-gallon-60ct-up-up-153/-/A-14738971,1,8.99,driveUpDelivery,ios-9.3.6,Mobile,app,10/2/18 14:42,pk223,10/2/18 15:05,TRUE,complete,10/2/18 16:35,10/2/18 16:39,pickUpCompleted
